,Unnamed: 0,Question,Name,Profile,Price,Ram/Storage,OS,Display,DailyUse,Camera,Battery,resp.id,choice
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,81,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,81,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,81,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,81,0
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,81,1
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,81,0
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,81,1
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,81,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,81,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,81,1
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,81,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,81,1
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,81,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,81,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,81,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,81,1
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,81,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,81,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,81,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,81,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,81,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,81,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,81,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,81,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,81,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,81,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,81,1
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,81,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,81,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,81,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,81,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,81,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,82,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,82,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,82,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,82,1
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,82,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,82,0
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,82,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,82,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,82,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,82,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,82,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,82,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,82,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,82,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,82,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,82,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,82,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,82,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,82,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,82,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,82,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,82,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,82,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,82,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,82,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,82,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,82,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,82,0
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,82,1
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,82,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,82,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,82,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,82,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,82,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,82,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,82,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,82,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,82,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,82,1
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,83,0
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,83,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,83,1
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,83,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,83,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,83,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,83,1
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,83,0
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,83,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,83,1
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,83,0
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,83,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,83,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,83,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,83,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,83,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,83,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,83,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,83,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,83,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,83,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,83,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,83,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,83,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,83,1
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,83,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,83,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,83,0
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,83,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,83,1
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,83,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,83,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,83,1
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,83,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,83,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,83,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,83,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,83,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,83,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,84,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,84,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,84,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,84,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,84,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,84,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,84,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,84,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,84,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,84,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,84,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,84,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,84,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,84,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,84,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,84,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,84,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,84,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,84,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,84,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,84,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,84,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,84,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,84,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,84,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,84,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,84,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,84,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,84,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,84,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,84,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,84,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,84,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,84,1
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,84,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,84,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,84,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,84,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,84,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,85,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,85,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,85,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,85,1
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,85,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,85,0
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,85,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,85,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,85,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,85,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,85,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,85,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,85,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,85,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,85,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,85,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,85,1
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,85,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,85,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,85,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,85,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,85,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,85,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,85,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,85,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,85,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,85,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,85,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,85,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,85,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,85,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,85,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,85,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,85,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,85,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,85,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,85,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,85,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,85,1
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,86,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,86,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,86,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,86,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,86,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,86,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,86,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,86,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,86,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,86,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,86,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,86,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,86,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,86,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,86,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,86,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,86,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,86,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,86,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,86,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,86,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,86,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,86,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,86,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,86,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,86,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,86,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,86,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,86,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,86,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,86,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,86,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,86,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,86,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,86,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,86,1
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,86,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,86,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,86,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,87,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,87,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,87,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,87,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,87,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,87,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,87,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,87,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,87,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,87,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,87,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,87,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,87,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,87,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,87,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,87,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,87,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,87,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,87,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,87,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,87,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,87,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,87,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,87,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,87,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,87,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,87,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,87,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,87,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,87,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,87,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,87,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,87,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,87,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,87,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,87,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,87,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,87,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,87,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,88,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,88,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,88,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,88,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,88,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,88,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,88,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,88,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,88,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,88,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,88,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,88,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,88,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,88,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,88,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,88,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,88,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,88,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,88,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,88,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,88,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,88,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,88,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,88,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,88,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,88,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,88,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,88,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,88,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,88,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,88,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,88,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,88,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,88,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,88,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,88,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,88,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,88,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,88,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,89,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,89,0
